url_source_gov;governor;url_the_city;name;percentage;votes
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itambe-ba/governador/;Itambé;23,89%;2.509
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itabela-ba/governador/;Itabela;23,83%;2.992
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ipiau-ba/governador/;Ipiaú;23,79%;4.416
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itaete-ba/governador/;Itaeté;23,78%;1.579
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/mucuge-ba/governador/;Mucugê;23,69%;1.300
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itaju-do-colonia-ba/governador/;Itaju do Colônia;23,66%;736
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/salvador-ba/governador/;Salvador;23,62%;292.297
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/presidente-tancredo-neves-ba/governador/;Presidente Tancredo Neves;23,53%;2.797
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/arataca-ba/governador/;Arataca;23,52%;946
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/buritirama-ba/governador/;Buritirama;23,46%;2.247
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/mairi-ba/governador/;Mairi;23,40%;1.929
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/campo-formoso-ba/governador/;Campo Formoso;23,31%;8.132
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/potiragua-ba/governador/;Potiraguá;23,29%;1.118
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/barro-preto-ba/governador/;Barro Preto;23,24%;818
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/lauro-de-freitas-ba/governador/;Lauro de Freitas;23,06%;19.935
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/santa-barbara-ba/governador/;Santa Bárbara;22,95%;2.848
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/correntina-ba/governador/;Correntina;22,84%;3.074
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/banzae-ba/governador/;Banzaê;22,73%;1.557
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/valenca-ba/governador/;Valença;22,69%;8.919
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/pindobacu-ba/governador/;Pindobaçu;22,57%;2.103
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/coracao-de-maria-ba/governador/;Coração de Maria;22,54%;3.046
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/tanquinho-ba/governador/;Tanquinho;22,42%;1.181
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ubaitaba-ba/governador/;Ubaitaba;22,38%;1.959
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/antonio-goncalves-ba/governador/;Antônio Gonçalves;22,31%;1.154
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itagiba-ba/governador/;Itagibá;22,24%;1.542
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sitio-do-mato-ba/governador/;Sítio do Mato;22,19%;1.367
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/condeuba-ba/governador/;Condeúba;22,06%;1.812
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itubera-ba/governador/;Ituberá;21,94%;2.384
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/feira-da-mata-ba/governador/;Feira da Mata;21,79%;687
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/nova-fatima-ba/governador/;Nova Fátima;21,74%;1.061
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/conceicao-da-feira-ba/governador/;Conceição da Feira;21,72%;2.519
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sapeacu-ba/governador/;Sapeaçu;21,72%;2.149
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/irece-ba/governador/;Irecê;21,58%;6.924
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/muritiba-ba/governador/;Muritiba;21,52%;3.078
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/jaguarari-ba/governador/;Jaguarari;21,47%;3.017
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/amelia-rodrigues-ba/governador/;Amélia Rodrigues;21,45%;2.624
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itajuipe-ba/governador/;Itajuípe;21,33%;2.155
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/xique-xique-ba/governador/;Xique-Xique;21,30%;4.535
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/governador-mangabeira-ba/governador/;Governador Mangabeira;21,25%;2.292
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/candeal-ba/governador/;Candeal;21,09%;1.084
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/guanambi-ba/governador/;Guanambi;21,05%;8.948
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/jequie-ba/governador/;Jequié;21,01%;15.560
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/gandu-ba/governador/;Gandu;20,99%;2.846
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itanhem-ba/governador/;Itanhém;20,98%;1.824
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sao-felix-do-coribe-ba/governador/;São Félix do Coribe;20,97%;1.390
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/vereda-ba/governador/;Vereda;20,73%;764
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/irara-ba/governador/;Irará;20,72%;3.129
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itororo-ba/governador/;Itororó;20,72%;1.895
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/saude-ba/governador/;Saúde;20,67%;1.045
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/cairu-ba/governador/;Cairu;20,53%;1.765
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/macajuba-ba/governador/;Macajuba;20,49%;1.089
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sao-jose-da-vitoria-ba/governador/;São José da Vitória;20,45%;577
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/serrolandia-ba/governador/;Serrolândia;20,45%;1.286
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/una-ba/governador/;Una;20,32%;1.860
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ibirataia-ba/governador/;Ibirataia;20,31%;1.824
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/nova-ibia-ba/governador/;Nova Ibiá;20,28%;613
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ibicoara-ba/governador/;Ibicoara;20,12%;1.576
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ouricangas-ba/governador/;Ouriçangas;20,09%;848
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/brotas-de-macaubas-ba/governador/;Brotas de Macaúbas;20,01%;1.103
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sitio-do-quinto-ba/governador/;Sítio do Quinto;19,90%;1.154
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/iacu-ba/governador/;Iaçu;19,85%;2.444
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/iguai-ba/governador/;Iguaí;19,76%;2.105
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/caatiba-ba/governador/;Caatiba;19,70%;830
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/paripiranga-ba/governador/;Paripiranga;19,68%;2.765
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/almadina-ba/governador/;Almadina;19,54%;564
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/piritiba-ba/governador/;Piritiba;19,54%;1.677
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ribeira-do-pombal-ba/governador/;Ribeira do Pombal;19,53%;5.132
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/antas-ba/governador/;Antas;19,51%;1.322
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sento-se-ba/governador/;Sento Sé;19,51%;3.575
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/capela-do-alto-alegre-ba/governador/;Capela do Alto Alegre;19,48%;1.055
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ponto-novo-ba/governador/;Ponto Novo;19,46%;1.413
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/santa-rita-de-cassia-ba/governador/;Santa Rita de Cássia;19,45%;2.446
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itamari-ba/governador/;Itamari;19,35%;733
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ubaira-ba/governador/;Ubaíra;19,26%;1.877
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/joao-dourado-ba/governador/;João Dourado;19,21%;2.222
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ruy-barbosa-ba/governador/;Ruy Barbosa;19,09%;2.536
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/jaguaquara-ba/governador/;Jaguaquara;18,96%;3.597
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ubata-ba/governador/;Ubatã;18,91%;1.449
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itapitanga-ba/governador/;Itapitanga;18,88%;687
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ipecaeta-ba/governador/;Ipecaetá;18,69%;1.756
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ribeirao-do-largo-ba/governador/;Ribeirão do Largo;18,67%;919
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/simoes-filho-ba/governador/;Simões Filho;18,67%;9.834
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ibitiara-ba/governador/;Ibitiara;18,55%;1.367
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/serra-preta-ba/governador/;Serra Preta;18,54%;2.077
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/belmonte-ba/governador/;Belmonte;18,39%;1.646
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/macurure-ba/governador/;Macururé;18,31%;771
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/santo-estevao-ba/governador/;Santo Estevão;18,13%;4.509
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/belo-campo-ba/governador/;Belo Campo;18,01%;1.595
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/prado-ba/governador/;Prado;17,93%;2.164
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/nazare-ba/governador/;Nazaré;17,84%;2.564
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/riachao-do-jacuipe-ba/governador/;Riachão do Jacuípe;17,84%;3.266
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itape-ba/governador/;Itapé;17,79%;975
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/cafarnaum-ba/governador/;Cafarnaum;17,76%;1.477
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/mascote-ba/governador/;Mascote;17,42%;920
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/guaratinga-ba/governador/;Guaratinga;17,33%;1.505
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sao-miguel-das-matas-ba/governador/;São Miguel das Matas;17,32%;1.031
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/mansidao-ba/governador/;Mansidão;17,25%;957
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/santana-ba/governador/;Santana;17,23%;2.080
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/mata-de-sao-joao-ba/governador/;Mata de São João;17,20%;4.203
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itatim-ba/governador/;Itatim;17,19%;1.310
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sao-felix-ba/governador/;São Félix;17,11%;1.213
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/caravelas-ba/governador/;Caravelas;16,96%;1.379
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/nilo-pecanha-ba/governador/;Nilo Peçanha;16,93%;913
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/curaca-ba/governador/;Curaçá;16,87%;2.799
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/apora-ba/governador/;Aporá;16,75%;1.260
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/ituacu-ba/governador/;Ituaçu;16,75%;1.423
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/laje-ba/governador/;Laje;16,73%;2.034
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/central-ba/governador/;Central;16,70%;1.437
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/sao-felipe-ba/governador/;São Felipe;16,67%;1.795
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/rio-real-ba/governador/;Rio Real;16,61%;2.776
https://especiais.gazetadopovo.com.br/eleicoes/2018/candidatos/ba/governador/ze-ronaldo/;Zé Ronaldo;https://especiais.gazetadopovo.com.br/eleicoes/2018/resultados/municipios-bahia/itirucu-ba/governador/;Itiruçu;16,56%;828
